timestamp,frame_id,target_id,range_m,ambient_temp_c,target_temp_c,delta_t_c,snr_db,netd_mk,detection_confidence,detected,classified,classification_latency_ms,track_error_m,sensor_temp_c,frame_rate_hz,dropped_frame
1779285607067,212,UAS-01,501.3,18.98,21.49,2.50,16.47,22.1,0.990,1,1,32.0,0.10,28.91,30.0,0
1779285607100,213,UAS-02,306.9,19.02,21.79,2.77,16.63,22.1,0.990,1,1,33.8,0.03,28.88,30.1,0
1779285607133,214,GND-VEH-01,393.9,19.04,21.96,2.91,17.05,22.1,0.990,1,1,31.0,0.44,28.87,30.0,0
1779285607167,215,PERSON-01,420.5,18.86,21.66,2.79,17.37,22.4,0.990,1,1,31.5,0.18,28.79,30.0,0
1779285607200,216,UAS-01,327.0,18.81,21.84,3.03,17.47,21.5,0.990,1,1,34.9,0.18,28.45,30.1,0
1779285607233,217,UAS-02,405.2,18.94,21.89,2.96,16.14,22.8,0.990,1,1,31.0,0.10,28.92,30.1,0
1779285607267,218,GND-VEH-01,354.0,18.92,21.41,2.49,15.65,22.8,0.990,1,1,31.7,0.23,28.68,30.1,0
1779285607300,219,PERSON-01,496.4,19.02,21.71,2.69,16.76,21.6,0.990,1,1,31.0,0.09,28.48,29.9,0
1779285607333,220,UAS-01,495.0,19.05,21.90,2.85,16.93,22.0,0.231,0,0,31.3,0.00,29.17,30.0,0
1779285607367,221,UAS-02,819.3,18.90,21.40,2.50,15.66,22.5,0.990,1,1,32.2,0.33,28.89,30.1,0
1779285607400,222,GND-VEH-01,682.3,18.85,21.79,2.94,17.28,20.5,0.990,1,1,32.3,0.08,28.75,30.0,0
1779285607433,223,PERSON-01,570.0,18.96,21.56,2.59,16.37,20.9,0.990,1,1,31.0,0.07,28.87,29.9,0
1779285607467,224,UAS-01,366.3,18.90,21.44,2.54,16.63,24.3,0.990,1,1,33.3,0.08,28.91,30.0,0
1779285607500,225,UAS-02,338.3,19.04,21.70,2.66,16.92,21.3,0.990,1,1,31.1,0.62,28.73,30.1,0
1779285607533,226,GND-VEH-01,775.9,18.88,21.40,2.51,16.33,21.6,0.959,1,1,31.2,0.57,28.88,30.0,0
1779285607567,227,PERSON-01,573.8,18.90,21.96,3.06,17.41,20.7,0.990,1,1,31.0,0.35,28.51,30.1,0
1779285607600,228,UAS-01,352.6,18.91,21.87,2.96,16.34,22.4,0.990,1,1,33.2,0.11,29.10,30.0,0
1779285607633,229,UAS-02,418.4,18.88,21.50,2.62,15.45,23.4,0.990,1,1,32.4,0.32,28.80,30.0,0
1779285607667,230,GND-VEH-01,307.0,19.15,21.89,2.75,16.87,22.6,0.990,1,1,31.0,0.04,29.04,30.2,0
1779285607700,231,PERSON-01,798.3,18.99,21.59,2.61,16.23,21.2,0.990,1,1,33.5,0.15,29.09,29.8,0
1779285607733,232,UAS-01,352.0,18.78,21.79,3.01,16.67,21.9,0.220,0,0,31.0,0.00,29.13,30.0,0
1779285607767,233,UAS-02,435.1,19.02,21.69,2.67,16.27,21.7,0.990,1,1,31.1,0.00,28.68,30.1,0
1779285607800,234,GND-VEH-01,540.5,19.08,21.59,2.51,15.92,22.2,0.986,1,1,32.5,0.58,28.93,30.0,0
1779285607833,235,PERSON-01,459.1,18.93,21.79,2.86,16.57,21.5,0.990,1,1,32.1,0.07,28.79,30.0,0
1779285607867,236,UAS-01,514.0,18.91,21.58,2.67,16.93,20.2,0.990,1,1,33.7,0.18,28.95,30.0,0
1779285607900,237,UAS-02,452.8,18.80,21.65,2.85,17.01,21.0,0.990,1,1,31.0,0.02,29.32,29.9,0
1779285607933,238,GND-VEH-01,419.2,18.72,21.38,2.65,16.65,21.2,0.978,1,1,31.0,0.12,29.30,30.1,0
1779285607967,239,PERSON-01,426.6,19.00,21.91,2.91,17.16,21.5,0.990,1,1,32.1,0.21,28.84,30.1,0
1779285608000,240,UAS-01,582.0,18.75,21.39,2.64,16.39,21.0,0.218,0,0,31.8,0.00,28.56,30.1,0
1779285608033,241,UAS-02,479.7,19.09,22.01,2.92,17.19,21.7,0.990,1,1,31.0,0.26,28.80,30.0,0
1779285608067,242,GND-VEH-01,391.6,19.11,22.21,3.10,17.63,21.0,0.171,0,0,31.0,0.00,28.46,29.9,0
1779285608100,243,PERSON-01,300.5,18.96,21.90,2.93,16.80,21.9,0.990,1,1,31.2,0.33,28.72,30.0,0
1779285608133,244,UAS-01,592.2,19.11,21.66,2.55,16.67,21.5,0.990,1,1,33.8,0.16,28.67,30.0,0
1779285608167,245,UAS-02,301.1,18.87,21.63,2.77,16.47,21.2,0.990,1,1,32.1,0.01,29.01,30.1,0
1779285608200,246,GND-VEH-01,329.1,18.89,21.70,2.82,16.60,21.5,0.990,1,1,31.0,0.27,28.58,30.1,0
1779285608233,247,PERSON-01,479.3,19.12,22.06,2.94,17.62,22.0,0.990,1,1,31.0,0.04,29.39,29.9,0
1779285608267,248,UAS-01,654.2,18.99,21.64,2.65,16.72,20.9,0.990,1,1,31.0,0.42,28.79,30.1,0
1779285608300,249,UAS-02,308.9,18.99,21.71,2.72,16.37,23.6,0.990,1,1,31.0,0.47,29.15,30.0,0
1779285608333,250,GND-VEH-01,329.9,18.96,21.64,2.68,15.52,20.7,0.225,0,0,31.5,0.00,28.71,30.0,0
1779285608367,251,PERSON-01,645.1,19.02,21.79,2.77,16.01,23.1,0.990,1,1,31.0,0.01,29.14,30.0,0
1779285608400,252,UAS-01,485.6,18.89,21.53,2.63,16.37,23.0,0.984,1,1,35.2,0.18,28.83,30.0,0
1779285608433,253,UAS-02,755.8,19.01,21.83,2.82,17.31,21.6,0.972,1,1,32.9,0.19,29.12,29.9,0
1779285608467,254,GND-VEH-01,620.2,19.12,22.15,3.03,16.90,20.7,0.990,1,1,31.0,0.09,29.27,30.1,0
1779285608500,255,PERSON-01,504.9,19.14,21.82,2.68,16.57,21.2,0.990,1,1,31.1,0.07,28.92,30.0,0
1779285608533,256,UAS-01,360.4,18.88,21.92,3.04,17.47,22.5,0.990,1,1,31.0,0.34,29.04,30.0,0
1779285608567,257,UAS-02,465.0,19.03,21.97,2.94,16.62,20.4,0.985,1,1,33.8,0.10,28.95,30.0,0
1779285608600,258,GND-VEH-01,523.8,18.92,21.44,2.52,16.89,22.2,0.990,1,1,31.3,0.07,28.92,30.1,0
1779285608633,259,PERSON-01,381.3,19.29,22.06,2.77,17.56,20.8,0.990,1,1,31.9,0.46,28.45,30.0,0
1779285608667,260,UAS-01,399.0,18.71,21.28,2.57,16.29,22.6,0.974,1,1,31.9,0.31,29.18,30.1,0
1779285608700,261,UAS-02,301.6,18.84,21.38,2.54,16.32,22.0,0.990,1,1,32.4,0.27,28.87,30.0,0
1779285608733,262,GND-VEH-01,485.1,18.99,21.56,2.57,16.62,20.9,0.185,0,0,33.8,0.00,28.82,29.9,0
1779285608767,263,PERSON-01,357.5,19.08,21.70,2.62,15.95,22.6,0.209,0,0,31.1,0.00,28.79,29.9,0
1779285608800,264,UAS-01,412.9,18.93,21.68,2.75,16.84,21.7,0.990,1,1,31.9,0.24,29.23,30.1,0
1779285608833,265,UAS-02,400.4,19.17,22.16,2.99,16.53,22.8,0.986,1,1,31.3,0.24,29.28,30.1,0
1779285608867,266,GND-VEH-01,462.3,19.00,21.90,2.89,16.64,21.6,0.990,1,1,31.0,0.40,28.87,30.1,0
1779285608900,267,PERSON-01,513.2,18.94,21.82,2.88,16.63,21.9,0.990,1,1,35.4,0.13,29.01,30.0,0
1779285608933,268,UAS-01,307.6,18.99,21.99,3.01,17.30,22.2,0.990,1,1,31.0,0.41,29.17,30.1,0
1779285608967,269,UAS-02,436.5,19.13,22.14,3.01,16.60,21.4,0.990,1,1,31.0,0.49,29.21,29.9,0
1779285609000,270,GND-VEH-01,685.4,18.82,21.53,2.71,16.37,21.8,0.990,1,1,33.2,0.48,28.98,30.1,0
1779285609033,271,PERSON-01,516.8,18.85,21.54,2.70,16.52,22.2,0.970,1,1,35.0,0.30,29.04,29.9,0
1779285609067,272,UAS-01,735.2,18.98,21.69,2.71,16.33,22.5,0.990,1,1,31.3,0.24,28.74,30.0,0
1779285609100,273,UAS-02,600.9,19.16,21.95,2.80,16.73,23.0,0.990,1,1,31.5,0.34,28.95,30.1,0
1779285609133,274,GND-VEH-01,445.4,18.99,22.02,3.03,16.84,23.1,0.990,1,1,33.5,0.08,29.00,30.1,0
1779285609167,275,PERSON-01,546.3,18.79,21.55,2.76,15.87,22.0,0.990,1,1,33.0,0.20,29.13,29.9,0
1779285609200,276,UAS-01,363.4,19.03,21.46,2.43,16.53,21.9,0.990,1,1,31.0,0.10,29.14,30.0,0
1779285609233,277,UAS-02,352.1,18.71,21.39,2.68,16.49,22.4,0.988,1,1,31.7,0.28,29.04,29.9,0
1779285609267,278,GND-VEH-01,640.9,19.07,21.59,2.52,16.33,23.5,0.983,1,1,31.0,0.01,29.24,30.0,0
1779285609300,279,PERSON-01,759.0,19.05,22.01,2.96,16.98,20.8,0.986,1,1,31.0,0.03,29.04,30.0,0
1779285609333,280,UAS-01,444.4,18.85,21.72,2.86,17.05,22.6,0.990,1,1,31.0,0.00,28.69,30.0,0
1779285609367,281,UAS-02,545.7,19.05,21.65,2.60,16.11,21.3,0.990,1,1,31.6,0.37,29.08,30.0,0
1779285609400,282,GND-VEH-01,516.1,19.31,21.98,2.67,16.35,21.6,0.990,1,1,34.7,0.36,29.25,30.0,0
1779285609433,283,PERSON-01,609.0,18.86,21.71,2.85,17.19,20.3,0.990,1,1,31.0,0.01,29.22,30.1,0
1779285609467,284,UAS-01,420.9,18.83,21.37,2.55,16.45,21.4,0.990,1,1,31.0,0.18,29.03,30.1,0
1779285609500,285,UAS-02,370.5,19.26,22.09,2.82,16.38,21.8,0.990,1,1,33.0,0.11,29.13,30.1,0
1779285609533,286,GND-VEH-01,561.5,18.70,21.60,2.89,17.13,20.7,0.976,1,1,31.5,0.43,29.01,30.1,0
1779285609567,287,PERSON-01,511.5,18.96,21.83,2.88,16.41,21.6,0.990,1,1,31.0,0.51,29.22,30.0,0
1779285609600,288,UAS-01,880.5,18.99,21.40,2.41,16.49,21.4,0.990,1,1,31.0,0.36,29.16,29.9,0
1779285609633,289,UAS-02,367.4,18.91,21.74,2.83,16.49,23.1,0.990,1,1,31.3,0.61,29.36,29.9,0
1779285609667,290,GND-VEH-01,454.9,18.89,21.78,2.89,17.26,21.7,0.990,1,1,31.0,0.08,28.91,29.9,0
1779285609700,291,PERSON-01,368.8,19.05,22.03,2.98,16.44,22.6,0.990,1,1,31.0,0.23,28.81,30.0,0
1779285609733,292,UAS-01,573.0,19.36,21.91,2.55,15.85,21.7,0.987,1,1,31.0,0.07,29.15,30.0,0
1779285609767,293,UAS-02,752.4,19.10,21.65,2.55,16.01,22.5,0.990,1,1,31.6,0.31,29.63,30.1,0
1779285609800,294,GND-VEH-01,429.2,18.99,21.58,2.59,15.85,21.8,0.990,1,1,33.7,0.18,29.16,29.9,0
1779285609833,295,PERSON-01,510.0,18.90,21.84,2.94,16.77,23.4,0.183,0,0,32.8,0.00,28.99,29.9,0
1779285609867,296,UAS-01,455.8,19.12,22.00,2.89,16.38,21.0,0.988,1,1,32.1,0.47,28.96,30.1,0
1779285609900,297,UAS-02,606.4,18.84,21.50,2.66,16.95,22.5,0.983,1,1,31.0,0.13,29.11,29.8,0
1779285609933,298,GND-VEH-01,700.5,19.15,21.69,2.54,16.59,21.5,0.990,1,1,31.4,0.07,29.22,29.9,0
1779285609967,299,PERSON-01,514.6,19.18,21.73,2.55,16.87,20.1,0.988,1,1,32.2,0.18,29.23,30.0,0
1779285610000,300,UAS-01,338.6,18.82,21.92,3.09,16.70,23.1,0.990,1,1,31.0,0.51,28.73,29.9,0
1779285610033,301,UAS-02,303.8,19.19,22.12,2.93,16.30,21.3,0.990,1,1,31.0,0.25,29.31,30.1,0
1779285610067,302,GND-VEH-01,331.6,19.14,22.00,2.86,16.47,21.9,0.990,1,1,31.0,0.31,29.18,30.2,0
1779285610100,303,PERSON-01,441.6,18.86,21.51,2.65,16.66,23.4,0.990,1,1,31.0,0.29,29.07,30.1,0
1779285610133,304,UAS-01,629.3,18.84,21.36,2.52,15.80,22.1,0.987,1,1,31.0,0.30,29.31,30.1,0
1779285610167,305,UAS-02,445.3,19.01,21.65,2.64,16.98,21.1,0.990,1,1,31.0,0.23,28.67,30.0,0
1779285610200,306,GND-VEH-01,647.4,19.03,21.71,2.68,16.48,23.1,0.990,1,1,31.0,0.05,29.06,30.0,0
1779285610233,307,PERSON-01,348.9,19.02,21.97,2.95,17.64,22.0,0.990,1,1,33.2,0.40,29.45,29.9,0
1779285610267,308,UAS-01,559.4,18.96,21.75,2.79,16.33,21.8,0.984,1,1,31.0,0.25,29.44,30.1,0
1779285610300,309,UAS-02,453.6,19.04,21.99,2.95,16.85,21.0,0.988,1,1,31.4,0.32,29.25,29.9,0
1779285610333,310,GND-VEH-01,523.9,18.70,21.40,2.69,15.95,22.1,0.990,1,1,31.0,0.41,29.16,30.1,0
1779285610367,311,PERSON-01,311.1,19.00,21.95,2.95,16.78,21.9,0.979,1,1,31.0,0.37,29.34,30.1,0
1779285610400,312,UAS-01,369.1,19.07,21.84,2.77,16.83,21.5,0.990,1,1,31.8,0.40,29.24,30.1,0
1779285610433,313,UAS-02,330.0,18.90,21.72,2.83,16.77,21.7,0.990,1,1,31.0,0.05,29.10,30.2,0
1779285610467,314,GND-VEH-01,735.0,18.97,21.58,2.62,16.91,21.9,0.986,1,1,31.0,0.10,29.39,30.1,0
1779285610500,315,PERSON-01,587.3,19.04,21.38,2.34,15.72,22.1,0.986,1,1,31.0,0.14,29.15,30.0,0
1779285610533,316,UAS-01,901.4,18.72,21.22,2.51,16.25,22.5,0.967,1,1,31.0,0.02,29.30,30.0,0
1779285610567,317,UAS-02,326.2,18.70,21.37,2.67,17.26,21.7,0.990,1,1,31.0,0.04,29.09,29.9,0
1779285610600,318,GND-VEH-01,701.3,19.06,22.14,3.09,17.08,21.5,0.990,1,1,33.3,0.23,28.89,30.2,0
1779285610633,319,PERSON-01,578.1,19.13,21.69,2.55,16.79,22.7,0.990,1,1,31.0,0.11,28.88,29.8,0
1779285610667,320,UAS-01,445.1,19.00,21.87,2.87,16.57,22.8,0.990,1,1,31.5,0.20,29.29,29.9,0
1779285610700,321,UAS-02,592.2,18.88,21.63,2.75,16.40,21.9,0.990,1,1,31.0,0.23,29.13,29.9,0
1779285610733,322,GND-VEH-01,545.8,19.21,22.15,2.95,16.90,23.4,0.990,1,1,31.0,0.02,29.00,29.9,0
1779285610767,323,PERSON-01,466.8,18.96,21.84,2.88,17.30,21.3,0.990,1,1,32.3,0.08,29.11,30.1,0
1779285610800,324,UAS-01,601.8,19.07,21.72,2.65,16.89,22.7,0.972,1,1,31.0,0.25,29.18,30.0,0
1779285610833,325,UAS-02,428.3,19.02,21.82,2.80,16.35,22.4,0.966,1,1,31.1,0.26,28.84,29.9,0
1779285610867,326,GND-VEH-01,500.1,18.90,21.53,2.63,16.14,23.2,0.990,1,1,35.2,0.20,29.22,30.0,0
1779285610900,327,PERSON-01,305.0,19.11,21.68,2.58,15.93,22.4,0.204,0,0,31.0,0.00,29.03,30.1,0
1779285610933,328,UAS-01,795.1,19.14,21.89,2.75,16.76,23.0,0.990,1,1,31.0,0.09,28.81,29.9,0
1779285610967,329,UAS-02,313.4,19.17,22.41,3.23,17.54,21.6,0.990,1,1,35.6,0.25,29.15,30.1,0
1779285611000,330,GND-VEH-01,438.3,19.05,22.05,3.01,16.01,23.5,0.253,0,0,33.3,0.00,29.08,30.0,0
1779285611033,331,PERSON-01,418.0,18.82,21.67,2.86,17.25,21.2,0.221,0,0,31.0,0.00,29.22,30.1,0
1779285611067,332,UAS-01,300.0,18.93,21.75,2.81,16.62,23.8,0.990,1,1,31.6,0.57,29.53,29.9,0
1779285611100,333,UAS-02,568.6,18.88,21.54,2.66,16.15,21.9,0.977,1,1,32.0,0.44,28.70,29.8,0
1779285611133,334,GND-VEH-01,878.7,18.92,21.61,2.69,16.45,22.8,0.990,1,1,31.0,0.12,29.09,30.0,0
1779285611167,335,PERSON-01,709.4,18.72,21.31,2.59,16.74,21.1,0.990,1,1,31.0,0.50,29.62,30.0,0
1779285611200,336,UAS-01,436.9,18.99,21.79,2.80,16.98,23.2,0.990,1,1,31.0,0.17,29.27,29.9,0
1779285611233,337,UAS-02,509.5,18.79,21.12,2.34,16.08,22.0,0.990,1,1,33.5,0.18,29.30,30.0,0
1779285611267,338,GND-VEH-01,471.5,19.09,21.78,2.69,16.08,21.4,0.990,1,1,31.1,0.46,29.10,30.0,0
1779285611300,339,PERSON-01,542.7,19.04,21.70,2.66,16.55,22.7,0.990,1,1,31.0,0.26,28.96,30.0,0
1779285611333,340,UAS-01,426.4,19.17,22.13,2.97,17.20,22.1,0.990,1,1,34.0,0.01,29.00,30.1,0
1779285611367,341,UAS-02,647.4,18.95,21.57,2.62,16.34,20.4,0.990,1,1,35.1,0.47,29.05,30.0,0
1779285611400,342,GND-VEH-01,738.0,18.93,21.67,2.74,16.64,22.5,0.990,1,1,32.2,0.24,29.09,30.0,0
1779285611433,343,PERSON-01,318.4,19.27,22.16,2.89,15.92,23.8,0.990,1,1,31.8,0.19,29.50,30.0,0
1779285611467,344,UAS-01,377.8,18.86,21.37,2.51,15.76,23.7,0.976,1,1,31.2,0.23,29.55,30.1,0
1779285611500,345,UAS-02,449.3,19.01,21.73,2.72,16.57,22.5,0.220,0,0,31.0,0.00,29.55,29.8,0
1779285611533,346,GND-VEH-01,593.4,18.67,21.00,2.33,16.34,21.0,0.990,1,1,31.0,0.22,29.35,30.1,0
1779285611567,347,PERSON-01,957.7,19.09,21.81,2.72,15.95,22.4,0.990,1,1,31.9,0.44,29.87,30.2,0
1779285611600,348,UAS-01,431.3,19.29,22.33,3.04,16.96,23.1,0.964,1,1,31.0,0.36,29.34,30.0,0
1779285611633,349,UAS-02,364.3,18.97,22.07,3.10,17.64,21.0,0.990,1,1,31.0,0.05,29.54,30.0,0
1779285611667,350,GND-VEH-01,494.1,19.01,21.74,2.73,16.61,21.4,0.256,0,0,31.0,0.00,29.80,30.0,0
1779285611700,351,PERSON-01,426.5,19.06,21.98,2.92,17.02,23.5,0.990,1,1,31.0,0.12,29.44,29.9,0
1779285611733,352,UAS-01,499.8,19.00,21.74,2.74,16.77,23.0,0.990,1,1,31.0,0.15,29.52,30.0,0
1779285611767,353,UAS-02,440.1,19.05,21.47,2.42,16.52,23.2,0.990,1,1,31.2,0.12,29.17,30.1,0
1779285611800,354,GND-VEH-01,522.4,19.11,21.99,2.88,16.57,23.0,0.990,1,1,31.0,0.45,29.57,29.8,0
1779285611833,355,PERSON-01,478.0,19.21,21.94,2.73,16.48,20.5,0.990,1,1,31.0,0.19,29.45,30.1,0
1779285611867,356,UAS-01,545.6,19.03,21.90,2.87,16.98,21.6,0.977,1,1,31.0,0.09,29.39,30.0,0
1779285611900,357,UAS-02,362.4,19.01,21.62,2.61,16.25,21.4,0.990,1,1,31.0,0.11,29.17,29.9,0
1779285611933,358,GND-VEH-01,396.8,18.81,21.45,2.64,16.52,22.5,0.990,1,1,31.2,0.34,29.59,29.9,0
1779285611967,359,PERSON-01,490.8,18.95,21.87,2.92,17.52,22.1,0.990,1,1,31.0,0.02,29.37,29.9,0
1779285612000,360,UAS-01,462.4,18.84,21.37,2.53,16.93,22.8,0.990,1,1,31.6,0.35,29.36,29.9,0
1779285612033,361,UAS-02,318.7,18.83,21.36,2.53,15.74,22.0,0.270,0,0,31.0,0.00,29.47,30.0,0
1779285612067,362,GND-VEH-01,659.9,19.07,21.89,2.82,16.97,20.1,0.990,1,1,31.0,0.03,29.35,30.0,0
1779285612100,363,PERSON-01,865.3,19.18,21.98,2.80,16.25,22.3,0.990,1,1,32.5,0.22,29.43,30.0,0
1779285612133,364,UAS-01,366.2,18.83,21.64,2.81,16.21,22.4,0.990,1,1,31.3,0.63,29.59,30.0,0
1779285612167,365,UAS-02,619.0,19.13,21.51,2.38,15.80,21.3,0.207,0,0,31.0,0.00,29.46,30.0,0
1779285612200,366,GND-VEH-01,454.9,19.13,22.16,3.02,17.28,22.8,0.990,1,1,31.0,0.16,29.64,30.0,0
1779285612233,367,PERSON-01,387.4,19.01,21.85,2.84,16.71,21.6,0.990,1,1,31.9,0.10,29.53,30.1,0
1779285612267,368,UAS-01,550.9,19.24,21.87,2.64,16.78,20.8,0.990,1,1,31.9,0.06,29.41,30.0,0
1779285612300,369,UAS-02,383.5,19.07,21.90,2.83,17.12,21.6,0.990,1,1,32.4,0.19,29.43,30.1,0
1779285612333,370,GND-VEH-01,600.5,18.98,21.73,2.75,16.93,22.5,0.990,1,1,31.8,0.15,29.59,30.0,0
1779285612367,371,PERSON-01,496.8,19.10,21.77,2.66,16.65,21.4,0.990,1,1,33.8,0.31,29.74,30.1,0
1779285612400,372,UAS-01,479.2,18.93,21.37,2.43,15.81,22.6,0.990,1,1,33.1,0.04,29.78,30.0,0
1779285612433,373,UAS-02,414.6,19.17,22.09,2.92,16.44,21.4,0.972,1,1,31.0,0.08,29.24,30.0,0
1779285612467,374,GND-VEH-01,403.9,19.08,21.75,2.66,17.04,21.3,0.990,1,1,32.4,0.01,29.81,29.9,0
1779285612500,375,PERSON-01,586.3,19.02,21.73,2.71,16.68,23.0,0.986,1,1,31.0,0.32,29.37,30.1,0
1779285612533,376,UAS-01,905.1,19.10,21.74,2.64,16.70,20.6,0.987,1,1,31.0,0.07,29.55,30.0,0
1779285612567,377,UAS-02,624.1,19.00,21.87,2.87,16.98,20.6,0.990,1,1,31.0,0.26,29.53,30.0,0
1779285612600,378,GND-VEH-01,303.6,18.91,21.89,2.98,17.38,21.6,0.177,0,0,32.0,0.00,29.50,29.8,0
1779285612633,379,PERSON-01,466.2,19.03,21.94,2.91,16.50,21.6,0.191,0,0,31.0,0.00,30.14,30.0,0
1779285612667,380,UAS-01,880.4,18.96,21.46,2.50,15.57,21.2,0.990,1,1,32.0,0.02,29.04,30.1,0
1779285612700,381,UAS-02,428.0,18.94,21.68,2.74,17.22,20.7,0.990,1,1,33.1,0.03,29.90,30.0,0
1779285612733,382,GND-VEH-01,341.0,18.91,21.83,2.92,16.83,22.2,0.166,0,0,31.4,0.00,29.64,29.9,0
1779285612767,383,PERSON-01,360.8,19.20,21.83,2.63,15.67,21.0,0.984,1,1,31.3,0.09,29.25,30.1,0
1779285612800,384,UAS-01,986.5,19.04,21.24,2.20,16.40,19.9,0.990,1,1,31.0,0.30,29.61,30.0,0
1779285612833,385,UAS-02,392.9,19.18,22.18,3.00,16.96,21.3,0.983,1,1,31.0,0.07,29.29,29.9,0
1779285612867,386,GND-VEH-01,647.4,19.00,21.24,2.24,15.64,22.7,0.984,1,1,31.0,0.28,29.46,30.0,0
1779285612900,387,PERSON-01,670.2,19.06,21.50,2.44,15.89,19.9,0.990,1,1,31.0,0.15,29.48,29.9,0
1779285612933,388,UAS-01,610.2,19.01,21.54,2.53,16.27,22.7,0.990,1,1,31.0,0.11,29.53,21.1,1
1779285612967,389,UAS-02,978.7,19.13,21.44,2.31,16.25,22.0,0.972,1,1,32.3,0.21,29.66,30.0,0
1779285613000,390,GND-VEH-01,374.1,18.86,21.51,2.66,16.27,22.4,0.990,1,1,31.1,0.02,29.61,30.0,0
1779285613033,391,PERSON-01,439.0,18.76,21.48,2.72,17.39,21.9,0.990,1,1,31.0,0.24,29.80,30.0,0
1779285613067,392,UAS-01,358.0,19.04,21.84,2.80,16.14,22.8,0.990,1,1,31.8,0.14,29.73,29.9,0
1779285613100,393,UAS-02,392.7,19.09,21.81,2.72,16.16,22.3,0.987,1,1,31.1,0.30,29.28,30.1,0
1779285613133,394,GND-VEH-01,387.0,18.80,21.73,2.93,17.20,20.2,0.990,1,1,32.3,0.04,29.41,30.1,0
1779285613167,395,PERSON-01,750.3,18.91,21.46,2.55,16.31,22.7,0.990,1,1,31.0,0.44,29.60,30.0,0
1779285613200,396,UAS-01,340.7,18.91,21.79,2.87,16.48,23.1,0.988,1,1,32.0,0.26,29.60,29.9,0
1779285613233,397,UAS-02,653.5,19.11,21.72,2.61,16.56,21.1,0.990,1,1,31.0,0.11,29.87,30.0,0
1779285613267,398,GND-VEH-01,433.5,18.73,21.53,2.81,17.00,20.6,0.990,1,1,32.7,0.06,29.76,30.0,0
1779285613300,399,PERSON-01,551.6,18.89,21.70,2.81,16.94,22.0,0.990,1,1,31.9,0.13,29.35,30.0,0
1779285613333,400,UAS-01,329.0,19.00,21.44,2.43,16.05,22.0,0.990,1,1,31.0,0.19,29.75,29.9,0
1779285613367,401,UAS-02,339.5,19.18,22.01,2.83,16.76,22.7,0.989,1,1,32.1,0.52,29.28,30.0,0
1779285613400,402,GND-VEH-01,432.0,19.25,21.88,2.63,17.09,21.9,0.990,1,1,31.0,0.56,29.71,30.0,0
1779285613433,403,PERSON-01,338.2,19.24,22.22,2.98,16.79,22.9,0.990,1,1,32.0,0.00,30.00,30.0,0
1779285613467,404,UAS-01,481.5,19.07,21.81,2.75,17.04,23.1,0.988,1,1,31.0,0.33,29.86,30.0,0
1779285613500,405,UAS-02,542.4,19.22,21.63,2.41,16.33,22.8,0.990,1,1,31.6,0.35,29.25,30.0,0
1779285613533,406,GND-VEH-01,383.6,18.93,21.67,2.74,16.33,23.8,0.200,0,0,32.4,0.00,29.89,30.1,0
1779285613567,407,PERSON-01,420.4,19.08,21.76,2.68,16.45,21.6,0.236,0,0,31.0,0.00,29.86,29.9,0
1779285613600,408,UAS-01,382.9,19.04,21.84,2.80,16.38,21.3,0.990,1,1,32.4,0.10,29.65,30.0,0
1779285613633,409,UAS-02,592.2,18.94,21.47,2.54,16.17,22.8,0.990,1,1,31.4,0.28,29.64,29.9,0
1779285613667,410,GND-VEH-01,675.5,19.10,21.83,2.73,16.52,22.1,0.989,1,1,31.2,0.03,29.60,30.1,0
1779285613700,411,PERSON-01,391.3,19.10,21.85,2.75,16.70,21.7,0.990,1,1,32.3,0.17,29.70,30.0,0
1779285613733,412,UAS-01,558.7,19.01,21.73,2.72,16.71,22.4,0.990,1,1,31.0,0.27,29.85,30.1,0
1779285613767,413,UAS-02,320.9,19.25,21.94,2.69,16.58,23.0,0.990,1,1,31.0,0.23,29.90,30.1,0
1779285613800,414,GND-VEH-01,471.9,19.34,22.13,2.79,16.90,21.9,0.990,1,1,31.1,0.01,29.37,30.1,0
1779285613833,415,PERSON-01,382.0,19.12,22.11,2.99,16.72,21.2,0.990,1,1,32.0,0.64,29.59,30.2,0
1779285613867,416,UAS-01,522.9,19.34,22.27,2.93,17.37,21.0,0.990,1,1,32.0,0.43,29.18,30.1,0
1779285613900,417,UAS-02,441.2,18.86,21.85,2.99,16.87,21.9,0.990,1,1,33.3,0.17,29.62,30.1,0
1779285613933,418,GND-VEH-01,712.0,19.00,21.84,2.84,16.61,21.1,0.990,1,1,31.6,0.15,29.53,29.9,0
1779285613967,419,PERSON-01,487.8,18.74,21.28,2.53,16.13,21.7,0.987,1,1,31.0,0.14,29.59,30.1,0
1779285614000,420,UAS-01,458.3,18.98,21.62,2.64,16.30,23.1,0.990,1,1,31.0,0.40,29.23,30.1,0
1779285614033,421,UAS-02,600.4,18.86,21.60,2.74,16.53,21.5,0.178,0,0,31.0,0.00,29.33,29.9,0
1779285614067,422,GND-VEH-01,527.5,18.71,21.17,2.46,15.68,22.5,0.988,1,1,31.0,0.40,29.88,29.9,0
1779285614100,423,PERSON-01,550.3,19.20,22.22,3.03,17.20,23.4,0.990,1,1,31.0,0.16,29.66,30.0,0
1779285614133,424,UAS-01,303.1,18.88,21.66,2.78,17.41,21.4,0.987,1,1,31.0,0.29,29.67,29.9,0
